ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_1242456,1767.518,0,56.64687,33,1808.487,0,97.24997,32,1941.389,0,73.13664,36,1546.728,0,70.34664,32,1097.685,0,50.43129,39,1580.096,0,63.00893,43,1184.002,0,39.71049,41,1733.126,0,74.1841,41,1878.583,0,71.68614,42,2039.723,0,117.2693,24,1862.481,0,59.60218,35,1963.327,0,72.3923,50,1351.415,0,47.03978,44,1731.572,0,67.62785,29,1309.273,0,40.84583,35,1444.233,0,91.40433,31
ILMN_2679421,96.36201,0.2431078,4.136722,39,89.89532,0.226817,4.292441,41,98.14551,0.2180451,5.396519,46,84.79107,0.2305764,4.917051,41,85.28891,0.2982456,4.145907,39,94.69106,0.1942356,4.704126,46,77.47924,0.2092732,4.662763,49,81.97803,0.3308271,3.591637,49,94.26372,0.2330827,7.926932,36,96.72807,0.320802,8.554513,26,82.921,0.2230576,4.67314,30,96.76143,0.2518797,6.556713,39,87.63425,0.1804511,6.05284,39,91.23186,0.1541353,5.03261,37,85.42636,0.2781955,4.106845,49,91.56148,0.1817043,5.556345,42
ILMN_2658461,496.1601,0,20.43439,29,490.055,0,26.63538,33,375.625,0,17.8265,32,347.3258,0,15.20008,45,345.3663,0,16.5123,46,452.3361,0,15.77184,43,380.0526,0,14.17328,37,328.2885,0,10.80046,41,440.6312,0,17.83266,41,539.5038,0,20.71215,40,389.8609,0,24.43382,28,464.8236,0,19.72096,38,393.704,0,13.75831,47,427.3186,0,19.31417,37,354.8278,0,13.0596,45,357.193,0,18.41095,38
ILMN_2599764,139.81,0.03759398,9.494944,39,145.9709,0.01629073,9.185583,43,142.6626,0.03634085,6.856275,39,119.3444,0.04135338,6.667924,54,123.3227,0.05012531,7.535583,38,124.1365,0.05012531,7.28999,50,110.4011,0.02631579,7.597701,45,110.1531,0.08145364,6.119664,54,126.9894,0.05137845,10.24537,40,161.2325,0.02130326,9.145796,40,97.36749,0.09774436,8.55937,43,130.6747,0.05388471,8.541706,41,127.5193,0.01378446,7.386159,38,109.6721,0.06641604,10.18642,34,135.1963,0.01002506,8.742673,38,121.5113,0.03258145,8.416664,47
ILMN_1220748,78.22126,0.5538847,4.736351,41,66.19899,0.79198,4.119294,42,78.57949,0.5463659,6.2175,34,67.92686,0.6253133,4.888051,31,74.03125,0.5200501,5.367747,41,65.09511,0.8308271,3.685038,42,54.08576,0.952381,4.230681,30,65.52013,0.7944862,3.197345,49,61.75997,0.9649123,4.555493,29,80.97172,0.6215539,6.11491,42,72.73254,0.4611529,5.051736,48,72.15551,0.7293233,6.161146,40,69.29703,0.5626566,4.783421,42,64.72947,0.7681704,4.712845,42,71.28953,0.6090226,3.724357,47,78.08649,0.3909774,5.651307,51
ILMN_1237320,82.92579,0.4310777,3.730355,43,84.04433,0.3132832,4.484453,45,85.75724,0.3759398,7.954054,36,70.75685,0.5325814,4.761767,42,73.23246,0.5438597,5.08798,34,74.82988,0.5137845,2.968464,34,59.08287,0.8045112,3.91405,32,61.53464,0.8984963,4.159796,34,91.59443,0.264411,6.224774,44,106.5388,0.2155388,10.71574,30,69.66823,0.556391,3.894528,56,96.93501,0.2518797,6.956713,57,64.66695,0.7418546,4.582233,31,87.70402,0.1779449,6.472992,38,75.91518,0.4786967,3.573859,34,92.07495,0.1716792,6.682288,41
ILMN_2826161,1060.74,0,32.29985,36,1077.278,0,66.16801,18,973.625,0,29.23111,40,758.6454,0,32.83072,37,918.6653,0,29.29515,31,894.4771,0,35.00295,22,687.3488,0,29.84096,40,926.9103,0,41.25951,34,1024.553,0,40.15821,40,1201.603,0,41.33556,39,834.4366,0,32.17447,38,953.2017,0,40.41816,41,760.4966,0,27.97892,52,797.7552,0,32.02693,31,713.7298,0,23.70061,39,797.7023,0,34.85104,30
ILMN_2657583,106.2845,0.1641604,6.415776,45,99.19371,0.1491228,6.051286,45,117.1045,0.1015038,6.738755,42,89.97603,0.1829574,5.638332,41,106.5686,0.112782,5.55644,47,97.8565,0.1666667,6.166856,40,88.03532,0.112782,5.295218,38,87.88332,0.2431078,5.54299,41,104.6881,0.1478697,7.439682,37,127.669,0.09022556,9.436614,34,94.43256,0.1190476,6.74212,47,121.308,0.08521304,9.563441,42,87.78168,0.1804511,5.809964,38,87.97409,0.1754386,7.888763,38,102.3033,0.09649123,6.329672,46,92.94875,0.1679198,5.611084,46
ILMN_2650902,259.2245,0,14.009,41,264,0,17.62931,30,281.4289,0,13.92009,45,223.7914,0,12.66072,44,229.2934,0,10.83697,50,255.8542,0,10.77729,53,172.8875,0,9.101416,42,208.4923,0,7.926259,40,282.0695,0,16.7371,46,298.9681,0,16.95229,39,239.8084,0,15.75924,42,218.245,0.001253133,21.62018,32,209.5225,0,13.15158,42,230.7966,0,15.02176,35,203.3741,0,9.15104,43,215.1386,0,12.66661,44
ILMN_2704802,113.4099,0.1102757,6.456541,37,103.973,0.1215539,7.940622,24,126.9317,0.0651629,6.870492,41,117.1525,0.04385965,9.619311,26,112.8545,0.08145364,6.896788,35,112.8717,0.08521304,7.395536,25,94.41438,0.07393484,4.60009,33,111.1245,0.08145364,8.704308,28,99.47625,0.179198,8.054706,35,139.7573,0.05388471,12.36158,39,82.76956,0.2243108,6.749509,25,114.929,0.1140351,11.48505,30,101.2762,0.0764411,6.463126,41,96.37856,0.1115288,9.049972,39,101.8657,0.0989975,6.565651,35,87.41772,0.2205514,4.998101,34
ILMN_2590644,92.57182,0.2869674,5.868848,42,71.92484,0.622807,5.169097,24,94.1405,0.264411,5.013751,39,75.78909,0.4022556,5.469507,37,79.93045,0.3734336,4.469987,43,84.4972,0.320802,4.819505,44,72.90979,0.302005,4.54431,40,74.04369,0.4987469,4.041454,38,80.91596,0.4586466,5.924073,38,95.9952,0.3295739,7.630013,31,80.7379,0.273183,7.282836,38,87.11671,0.3671679,8.554645,34,70.89182,0.5150376,3.775576,38,80.94344,0.2932331,7.912616,25,78.05579,0.4110276,5.216784,31,86.46222,0.2305764,7.054758,35
ILMN_1242034,61.38967,0.9711779,3.156486,40,61.59954,0.9160401,3.997102,43,65.40958,0.9110276,3.673669,47,66.45896,0.6766917,4.727931,30,54.37437,0.991228,2.871729,43,58.16333,0.9711779,4.761246,27,58.45018,0.8245614,3.150545,54,66.10399,0.7756892,4.009881,42,67.25621,0.8646616,5.156569,40,58.93262,0.9974937,5.134953,33,63.2361,0.8007519,4.026037,37,66.17902,0.8746867,4.100212,44,59.88107,0.8947368,2.735945,44,60.57719,0.8972431,3.04,52,68.3398,0.70802,4.385568,35,63.88994,0.8245614,4.10533,39
ILMN_2429680,79.63978,0.5050125,5.170419,32,78.3477,0.4160401,3.920952,41,89.19051,0.3157895,5.447943,30,72.95693,0.4661654,3.300631,48,89.8354,0.2406015,5.513195,31,76.96614,0.4661654,3.857189,38,64.64136,0.5639098,2.932836,29,88.731,0.2318296,5.86027,40,91.20098,0.2669173,5.892063,40,87.43108,0.4561403,7.291015,29,62.2807,0.8421053,5.012068,38,98.90181,0.2305764,7.254562,41,83.25759,0.2406015,6.591121,38,82.39539,0.2681704,6.009989,35,87.43298,0.235589,5.641626,40,70.59071,0.5927318,4.254744,47
ILMN_3003919,65.94718,0.8847118,4.591715,28,67.38152,0.7431078,4.127621,37,80.23041,0.4912281,5.656953,38,56.34042,0.9498747,3.228676,30,63.99747,0.8283208,3.621363,34,67.18565,0.7681704,5.071766,28,61.24837,0.716792,3.390036,37,63.57277,0.8471178,4.786185,36,78.08658,0.5338346,5.876504,31,82.1553,0.585213,5.620712,37,64.82514,0.7556391,5.173738,39,82.38113,0.4699248,6.717547,48,55.6677,0.9674186,3.690185,37,58.69903,0.9348371,4.1571,30,68.79598,0.6917293,3.558166,41,66.41351,0.7305765,4.728443,41
ILMN_2620250,74.67228,0.6390978,4.380445,35,66.91904,0.7669173,3.646597,27,80.56926,0.4799499,5.939433,35,75.2118,0.4197995,5.785943,30,80.52676,0.3621554,6.19993,20,81.43645,0.3746867,5.056472,40,68.60089,0.4348371,4.977238,38,94.26537,0.1729323,8.311804,32,87.68411,0.3233083,7.291224,41,95.19231,0.3370927,7.141616,37,80.58275,0.273183,8.257959,30,82.34084,0.4711779,7.047495,34,74.39928,0.4172932,6.011283,30,84.21331,0.235589,5.720672,33,77.29311,0.4285714,7.570094,27,77.17045,0.4122807,5.256753,39
ILMN_2433876,84.75764,0.4010025,6.461419,39,78.63552,0.4097744,3.797666,29,81.80191,0.4649123,6.049986,31,72.83456,0.4674186,7.185431,24,75.21647,0.4949875,4.58313,42,79.53684,0.4085213,4.444402,36,73.77785,0.2857143,5.151585,49,68.71471,0.6867168,4.074393,37,80.57713,0.462406,5.390448,36,102.1739,0.2681704,7.103272,37,76.37668,0.3571429,4.537347,48,77.35705,0.5877193,5.422904,35,82.49172,0.2518797,5.600122,43,67.2323,0.6704261,4.864336,37,72.70818,0.5676692,5.624126,39,72.64739,0.5288221,4.041053,46
ILMN_2512191,138.2968,0.03759398,8.755067,27,115.2028,0.07142857,7.765031,22,115.435,0.1090226,5.107903,23,121.6372,0.04010025,5.938862,32,125.0308,0.04511278,7.489758,31,122.2062,0.05513784,7.38814,32,93.23483,0.07769424,4.70507,36,125.6454,0.03884712,6.39713,35,150.4016,0.01629073,8.455563,39,126.2223,0.0952381,9.240678,31,110.9471,0.03759398,10.64174,21,141.7558,0.03258145,10.11015,30,111.1188,0.03508772,6.312312,34,117.6421,0.03884712,10.02894,41,101.5586,0.0989975,5.411849,27,137.2724,0.01629073,10.79721,30
ILMN_2620886,76.97784,0.5864662,5.332078,35,74.33504,0.5200501,4.215472,29,82.45019,0.4486215,5.721628,33,81.14529,0.2969925,6.312253,33,69.10239,0.6541353,3.622349,47,84.38214,0.3245614,5.436083,34,59.82497,0.7794486,3.055232,36,64.97572,0.8032581,3.417333,43,70.9266,0.764411,4.965751,42,79.75513,0.6553885,5.128036,30,74.72318,0.3947369,5.240335,33,87.64742,0.3558897,7.013735,32,71.58418,0.4912281,4.279972,38,70.17777,0.5614035,6.57238,28,78.25927,0.4085213,4.201049,52,72.50433,0.5363408,4.953292,50
ILMN_3006178,114.2333,0.10401,6.268644,44,105.2869,0.1152882,9.056818,29,111.7192,0.1353384,6.513539,43,98.41192,0.1215539,4.746891,37,107.0409,0.1115288,6.619931,42,112.1959,0.08897243,6.863014,24,94.0163,0.07518797,7.503665,34,96.80476,0.1553885,4.885928,45,123.8004,0.06390978,7.543238,51,135.4859,0.0651629,7.126443,51,96.7495,0.1027569,6.018947,40,107.5155,0.1453634,5.579881,52,95.55607,0.1065163,5.251282,42,116.573,0.04135338,8.683768,33,105.1192,0.0877193,6.034658,35,106.9793,0.08646616,6.742738,34
ILMN_1237672,72.45098,0.697995,4.578883,39,63.40675,0.8759398,4.911031,29,69.4289,0.7932331,3.333727,39,77.68083,0.3696742,5.567926,36,73.77501,0.5250627,3.755178,49,63.76107,0.8596491,4.175283,37,67.25207,0.4649123,3.891011,42,70.45984,0.6203008,4.050164,43,69.3936,0.8082707,4.207927,36,75.38061,0.7882205,4.695922,49,63.27537,0.8007519,4.176208,45,76.64256,0.6077694,6.176922,39,62.64089,0.8195488,3.350765,41,73.06546,0.4661654,4.629335,40,76.6311,0.4486215,6.370411,31,63.53632,0.8370928,3.656842,40
ILMN_2876325,183.8902,0.003759399,11.04407,35,171.7531,0.006265664,9.50247,41,190.1366,0.005012531,8.907029,43,142.5896,0.01378446,8.264777,35,145.8279,0.01503759,7.033242,33,166.1168,0.002506266,9.922459,45,135.7112,0.002506266,6.652229,57,159.6496,0.00877193,8.63013,49,165.4769,0.005012531,9.213037,48,168.747,0.01378446,12.73242,33,146.9562,0.003759399,7.860169,53,159.5374,0.0112782,10.27291,55,138.9479,0.00877193,9.945038,40,155.6751,0.002506266,9.638385,57,151.034,0.005012531,7.131136,44,138.0753,0.01629073,6.725975,42
ILMN_1215218,5162.234,0,117.9363,37,4358.828,0,103.4896,37,5723.34,0,132.4462,36,4270.568,0,108.2004,47,5021.563,0,143.9017,42,5314.383,0,115.8768,49,3123.773,0,86.133,36,4853.447,0,151.0341,49,5382.989,0,131.0562,48,6085.509,0,154.3294,35,3949.67,0,95.54607,48,5255.509,0,149.0828,35,3821.897,0,90.40835,55,3657.119,0,91.71963,39,3640.681,0,93.73489,41,4357.347,0,117.7289,43
ILMN_2600407,71.66897,0.7243108,4.176194,27,60.17076,0.9461153,4.048478,38,68.61041,0.8295739,5.242486,28,54.21029,0.9774436,3.412942,41,57.38254,0.9674186,3.917091,37,65.26553,0.8258145,3.531637,41,50.00887,0.991228,4.074857,27,57.29018,0.9724311,3.032135,32,57.76516,0.9899749,5.241843,27,73.25896,0.8458647,4.210203,39,61.96069,0.849624,3.182554,47,79.01134,0.5463659,7.399659,27,62.65387,0.8195488,3.723146,46,55.03913,0.981203,4.96088,25,62.00179,0.8859649,4.271513,34,58.63099,0.9536341,2.815876,41
ILMN_2959937,75.34921,0.6177945,4.556446,51,83.5955,0.3170426,5.953843,44,90.10414,0.3082707,5.741563,42,83.83653,0.2431078,6.115398,30,71.05953,0.6052632,5.722622,38,88.65836,0.2631579,7.12993,39,74.25747,0.2706767,4.735323,35,90.8181,0.2130326,8.307367,40,90.91936,0.273183,6.73044,38,97.0983,0.3157895,6.031072,40,81.21406,0.2669173,7.142025,43,88.75988,0.3370927,6.397567,34,69.10961,0.566416,5.642921,33,76.5584,0.4047619,6.010807,54,72.6964,0.5676692,3.759705,38,82.54849,0.3082707,5.01381,54
ILMN_2934549,100.0109,0.2130326,6.524552,40,98.90397,0.1503759,7.542815,34,95.3493,0.2518797,5.065997,35,82.46777,0.2669173,4.647914,25,104.1152,0.1290727,7.326748,36,87.68318,0.2719298,3.994077,32,76.0833,0.2393484,4.032715,38,88.91092,0.2318296,5.522741,34,91.10683,0.2719298,8.99754,38,89.12658,0.4185464,6.87345,29,73.26012,0.4473684,4.499245,42,84.8038,0.4122807,6.779084,32,91.27901,0.141604,5.02712,40,95.48814,0.1152882,7.970742,32,72.04326,0.585213,3.27667,28,86.78036,0.2255639,5.893982,36
ILMN_2636384,60320.42,0,1044.027,42,55458.39,0,1696.793,26,56987.54,0,1048.384,45,56918.94,0,1313.235,35,56358.63,0,1721.725,30,55088.62,0,1142.951,42,45017.17,0,1482.495,42,59600.2,0,1194.771,41,62292.88,0,909.0762,38,62277.86,0,608.3871,33,54672.42,0,1340.081,34,53384.77,0,1402.453,39,48436.12,0,1396.003,34,51265.97,0,1275.188,36,50370.06,0,1422.58,46,46366.06,0,1346.651,39
ILMN_2731637,78.51069,0.547619,6.100732,33,53.88649,0.9937344,3.919581,35,59.34261,0.9862155,3.230226,32,55.86467,0.9511278,3.699826,31,56.64276,0.9799499,3.975479,42,54.4922,0.9937344,3.633519,40,51.94902,0.981203,3.056668,31,56.40887,0.9799499,3.235548,41,63.73522,0.933584,4.481863,33,76.44983,0.7506266,6.414002,37,59.34927,0.9072682,3.748366,45,67.12081,0.8571429,4.834311,31,64.5793,0.7418546,4.635827,31,58.34851,0.9423559,3.371989,36,60.34006,0.924812,4.015133,38,61.0073,0.9172933,3.140138,41
ILMN_1256080,95.26098,0.2593985,5.755755,35,76.50831,0.4548872,5.272232,35,91.97276,0.2844611,4.822943,39,91.88863,0.1691729,6.023919,42,87.5374,0.2619048,5.806806,31,103.395,0.1378446,7.67312,33,82.37592,0.160401,6.218899,36,95.78584,0.160401,5.787912,37,97.5901,0.1954887,7.391929,35,97.46351,0.3120301,4.749,41,75.70438,0.3696742,5.668114,33,90.92211,0.3170426,5.886624,51,79.98591,0.2844611,5.879598,26,99.26102,0.1015038,7.335938,37,89.90157,0.20802,6.347477,40,84.97247,0.2556391,5.10206,38
ILMN_3162171,109.7378,0.1378446,9.768601,33,98.9248,0.1503759,6.720291,39,98.28968,0.216792,5.484923,30,72.94757,0.4661654,3.252018,40,84.31512,0.3107769,6.060836,28,84.69368,0.3170426,4.905959,40,74.01685,0.2756892,4.66358,36,89.21724,0.2280702,6.94377,27,99.24288,0.1817043,7.486334,37,106.1704,0.2218045,8.536098,23,83.30566,0.216792,7.070102,28,89.64259,0.3258145,6.510982,33,84.27025,0.2243108,5.393106,42,78.40763,0.3659148,3.534529,35,76.37291,0.4611529,4.981927,33,82.53648,0.3082707,6.416888,29
ILMN_1230644,58.91932,0.9874687,2.224326,49,60.9868,0.9285714,4.025346,33,58.45395,0.9899749,3.40224,41,61.87466,0.8258145,5.757822,29,63.51435,0.8408521,4.626273,40,65.67218,0.8182957,3.525697,38,56.19521,0.9022557,2.713713,51,66.71226,0.7556391,2.725662,31,64.67503,0.914787,6.383942,28,69.76217,0.9160401,5.402641,47,57.69347,0.9385965,3.385475,48,56.02865,0.9962406,4.258371,36,68.50763,0.5977443,4.459626,42,68.24887,0.6353384,5.832948,41,63.27781,0.8508772,2.792736,47,66.79188,0.7192982,3.448029,47
ILMN_1231132,1161.705,0,47.00116,44,882.5746,0,41.83282,31,1277.565,0,38.75724,46,967.9801,0,47.469,33,787.7091,0,26.71821,51,980.6789,0,43.225,48,565.2222,0,30.46301,29,907.5659,0,40.11517,42,1142.591,0,43.12582,31,1109.716,0,44.24006,36,916.595,0,44.60633,40,1182.327,0,45.5561,43,675.0456,0,28.4975,45,779.2599,0,48.04595,51,809.2636,0,27.62118,31,773.1634,0,43.03168,39
ILMN_2784703,88.19743,0.3508772,4.181657,49,87.33408,0.2681704,5.167132,37,80.63148,0.4786967,3.492303,48,71.48814,0.5213032,2.997476,47,83.10605,0.3270677,4.873338,42,84.23517,0.3245614,3.884352,42,68.90709,0.4223058,3.536217,50,75.83709,0.4486215,3.858868,48,91.93548,0.2619048,4.686739,37,89.55371,0.4097744,4.884374,43,81.44479,0.2606516,5.360834,36,71.27468,0.7506266,4.801026,50,80.42631,0.2807018,4.390769,49,69.96529,0.5714286,5.329242,48,79.94616,0.3696742,4.136512,49,91.6084,0.1817043,5.59711,51
ILMN_1216818,177.1558,0.01002506,9.41794,43,162.4907,0.01002506,8.577762,47,241.2941,0.001253133,10.47316,45,190.1285,0,9.334733,40,171.994,0.006265664,8.73944,42,206.9139,0,9.958719,42,128.2701,0.01002506,6.003852,48,208.8763,0,12.15688,55,207.7223,0.001253133,11.03869,40,219.839,0,14.5814,32,134.6488,0.007518797,9.490067,44,204.1178,0.001253133,12.15089,37,118.9708,0.01754386,6.117469,42,145.4175,0.003759399,10.28244,44,155.4891,0.003759399,7.998094,46,194.9753,0.001253133,12.01388,38
ILMN_2699451,76.57565,0.593985,5.189827,31,73.75385,0.5488722,4.290597,35,69.28954,0.8007519,4.941591,29,64.67998,0.7368421,4.645848,25,67.95352,0.7030075,6.005241,28,75.37383,0.5062656,4.677746,44,60.53879,0.7518797,2.900302,34,80.32413,0.3634085,5.750065,31,82.4681,0.4323308,6.348086,33,89.03745,0.4210526,6.465972,33,81.30376,0.2631579,6.095228,31,82.65111,0.4649123,8.178255,27,68.23003,0.6165413,4.027601,40,75.88197,0.4160401,4.787602,48,69.45369,0.6716792,5.29221,37,74.65897,0.4699248,4.006242,34
ILMN_1222770,204.1716,0,8.329336,52,174.0948,0.005012531,8.997909,36,222.9266,0.001253133,13.1271,37,180.6292,0,6.882198,54,143.5204,0.01879699,6.557595,44,173.1232,0.002506266,6.283355,47,151.2086,0.001253133,6.692719,41,156.5812,0.00877193,8.408213,41,217.5813,0,11.26308,33,169.2823,0.01378446,9.081557,41,196.4228,0,10.5145,41,176.3309,0.007518797,13.87261,37,174.3469,0.001253133,11.38019,41,187.2509,0,15.07742,31,179.2456,0.002506266,8.833647,35,141.7919,0.01503759,6.555609,51
ILMN_2826816,448.0829,0,25.59102,36,377.2594,0,16.62135,25,505.6983,0,18.55382,30,392.6235,0,19.41818,40,393.8594,0,23.54284,30,409.7493,0,17.97055,31,256.6165,0,11.70651,33,426.7496,0,21.16929,33,477.5895,0,19.9644,40,476.6644,0,29.30905,43,285.9575,0,21.41895,40,474.091,0,23.13313,30,306.8878,0,11.49212,35,332.7217,0,22.9049,29,374.7509,0,28.52179,27,408.8699,0,16.40054,31
ILMN_2879517,982.7289,0,53.76843,27,838.9803,0,57.9952,17,1070.507,0,41.76189,35,672.675,0,32.57023,25,948.7307,0,52.9465,32,924.0762,0,45.85337,41,628.8646,0,32.0048,25,796.4787,0,42.13843,33,888.1068,0,51.58708,33,1170.694,0,45.50447,31,604.6476,0,43.39743,36,811.1581,0,70.58739,28,729.0214,0,34.53149,44,705.9556,0,34.38678,38,625.1759,0,30.22022,34,732.2405,0,26.79523,40
ILMN_3121891,2597.167,0,112.6127,29,1958.465,0,103.2152,21,2437.274,0,85.30219,33,1696.824,0,95.94746,23,1909.279,0,83.96532,39,1860.889,0,62.89629,38,1405.398,0,83.39651,21,1805.783,0,96.50107,31,2253.226,0,148.8095,34,2677.35,0,105.3957,40,1801.945,0,79.83993,33,2452.41,0,127.375,28,1631.293,0,89.86264,40,1819.264,0,91.0173,34,1527.626,0,68.63616,33,1558.57,0,72.38536,26
ILMN_2503987,259.2357,0,14.05988,30,249.7046,0,19.92383,25,300.2337,0,16.98976,42,326.1103,0,15.72487,55,166.6786,0.006265664,7.511863,28,271.7783,0,13.53901,44,194.8431,0,10.22802,36,289.0782,0,12.04517,46,352.1797,0,22.43523,46,294.1893,0,18.88679,32,255.2401,0,9.495528,37,300.5798,0,17.30546,40,192.2729,0,11.36923,46,249.9587,0,19.23024,34,257.6446,0,16.63033,29,194.7919,0.001253133,14.30716,34
ILMN_3025113,77.74635,0.5701754,5.528071,48,63.92746,0.8596491,4.692389,35,63.01802,0.9461153,2.754223,47,69.97041,0.556391,4.581589,38,65.56886,0.7857143,4.107018,40,66.89816,0.7769424,3.379042,51,62.81201,0.6441103,2.974546,47,76.8165,0.4260652,4.661147,44,68.52703,0.8308271,3.514531,30,84.06326,0.5463659,4.003383,51,62.83924,0.8170426,4.169035,51,79.26825,0.5363408,5.887722,42,70.46849,0.5238096,4.7832,42,59.7177,0.9135338,3.760042,36,59.47886,0.9411027,3.674694,36,67.34778,0.7005013,3.510753,45
ILMN_1226472,391.4935,0,21.3869,25,441.6544,0,22.53356,27,403.0633,0,21.64023,31,349.608,0,16.98856,40,328.0485,0,17.47781,29,400.1008,0,21.64865,27,364.7278,0,21.18834,32,679.9402,0,27.97153,37,594.1448,0,22.10817,36,547.687,0,46.08071,23,390.4998,0,19.58779,36,291.3417,0,16.86802,31,281.5087,0,15.42215,42,366.4113,0,25.23712,37,452.4568,0,19.09654,36,300.5156,0,9.954881,38
ILMN_1215174,121.2554,0.08145364,8.165897,25,105.519,0.112782,6.293802,45,137.0341,0.04260652,8.756202,45,125.7468,0.03759398,7.928652,45,118.0739,0.06390978,8.267787,36,112.593,0.0877193,9.056118,40,88.34174,0.1115288,5.129672,31,101.6864,0.122807,6.085247,45,123.435,0.0651629,9.955373,42,116.1242,0.1466165,9.16816,35,96.25297,0.1065163,7.370638,35,118.5573,0.0989975,7.785874,45,87.37553,0.1842105,4.858023,46,97.91746,0.1052632,8.64369,21,97.76427,0.1215539,7.050683,44,106.4151,0.0914787,6.354696,42
ILMN_1220632,3878.684,0,138.7146,39,3680.28,0,151.1773,30,4183.507,0,128.9467,39,2891.938,0,91.00833,39,4033.945,0,137.8175,47,3339.836,0,140.2836,43,2293.204,0,85.28013,34,3459.071,0,140.9445,45,3635.321,0,193.528,33,4604.715,0,147.4195,52,2589.077,0,90.26385,30,3382.916,0,120.5509,28,2276.173,0,85.39335,39,2532.858,0,80.26158,36,2621.264,0,97.29778,39,3358.634,0,121.7089,41
ILMN_2721856,76.40491,0.5977443,4.816095,45,72.91529,0.5764411,4.669978,35,73.21634,0.6967419,4.038122,52,66.87758,0.660401,3.799591,52,66.31062,0.7631579,3.518494,45,72.51746,0.5776942,3.631603,45,56.97417,0.8809524,2.720527,34,68.48733,0.6954888,4.339715,46,74.38137,0.6378446,3.918939,36,87.78903,0.4448622,5.810189,43,72.50528,0.4661654,3.177891,59,68.3842,0.8308271,3.672838,43,72.36421,0.4686717,5.142444,39,74.15054,0.4473684,4.588043,43,73.67187,0.5438597,3.783749,48,70.14054,0.6065163,3.563469,52
ILMN_2708949,101.5419,0.1967418,5.166176,45,68.48644,0.7055138,3.824852,32,94.15422,0.264411,4.567881,38,82.04193,0.2769423,4.384615,48,84.77293,0.3045113,4.189792,43,86.35899,0.2919799,6.634003,24,70.76458,0.3734336,3.00317,45,118.6797,0.05639098,7.653727,42,89.22563,0.3007519,5.888933,42,90.84305,0.3909774,7.298061,26,94.86761,0.1140351,7.583023,37,92.27447,0.2969925,8.271241,35,78.72022,0.3132832,5.384027,49,73.1948,0.4636591,3.650896,49,80.25203,0.3646617,4.463177,43,76.22443,0.4335839,4.945429,35
ILMN_1219682,427.4125,0,21.5944,51,326.6342,0,18.41944,42,416.0893,0,32.51466,21,595.1487,0,27.38793,36,286.0399,0,16.05707,39,362.4362,0,17.92726,38,211.6345,0,13.41427,41,543.2464,0,21.77342,34,616.5568,0,31.33507,45,439.7923,0,17.73328,45,330.0269,0,22.00125,40,400.7193,0,16.30303,38,313.1817,0,18.89658,43,289.1972,0,21.7284,42,485.166,0,17.48282,48,368.8237,0,28.90698,30
ILMN_2895908,611.6924,0,21.14298,43,438.7657,0,22.22038,39,603.0839,0,21.45844,49,483.5038,0,17.87182,38,384.2485,0,19.69336,43,511.7271,0,22.75355,43,313.5722,0,10.8327,45,527.9397,0,22.71676,36,650.5925,0,23.98074,42,591.7495,0,27.68516,35,425.5697,0,15.64397,31,590.9735,0,41.03848,37,397.9062,0,17.87636,42,463.1651,0,36.00703,37,420.4901,0,19.68084,42,413.1078,0,19.38404,26
ILMN_2491719,309.8564,0,14.01148,40,221.6333,0,11.00078,34,331.9648,0,17.62477,34,311.9268,0,17.92011,38,244.2043,0,12.29633,35,272.1046,0,10.52787,50,176.4753,0,7.929919,33,372.4898,0,20.51817,47,385.8998,0,18.04535,35,303.8915,0,24.19571,32,244.3428,0,12.7871,33,273.8565,0,14.04243,35,204.224,0,10.24381,35,304.0186,0,16.91569,45,297.8705,0,15.4045,35,213.1865,0,11.17753,48
ILMN_3022719,111.0412,0.131579,5.957634,42,75.51263,0.481203,5.412523,31,92.62174,0.2807018,6.745081,32,68.34509,0.6127819,3.875766,39,90.46171,0.2318296,5.500272,35,96.01468,0.1854637,6.274948,43,67.53965,0.462406,4.212627,43,79.04686,0.3909774,4.913109,34,85.43664,0.3721805,6.230958,34,100.7161,0.2807018,6.77381,41,72.58417,0.4661654,5.056774,40,96.97003,0.2518797,5.695294,46,81.10802,0.2669173,4.5368,42,77.27665,0.3759398,5.050248,51,70.79334,0.622807,3.806503,47,84.3351,0.2694235,5.572935,18
